Region,Information,2013,2014,2015
Utajärvi,Pensioners (PT),983.0,995.0,994.0
Utajärvi,Others (PT),100.0,86.0,78.0
Vaala,"Inhabitants, total (HE)",3193.0,3139.0,3074.0
Vaala,Males (HE),1663.0,1631.0,1600.0
Vaala,Females (HE),1530.0,1508.0,1474.0
Vaala,Average age of inhabitants (HE),49.0,50.0,50.0
Vaala,0-2 years (HE),70.0,62.0,64.0
Vaala,3-6 years (HE),93.0,94.0,88.0
Vaala,7-12 years (HE),190.0,181.0,172.0
Vaala,13-15 years (HE),121.0,108.0,107.0
Vaala,16-17 years (HE),77.0,80.0,69.0
Vaala,18-19 years (HE),68.0,62.0,54.0
Vaala,20-24 years (HE),104.0,102.0,105.0
Vaala,25-29 years (HE),87.0,85.0,75.0
Vaala,30-34 years (HE),108.0,96.0,99.0
Vaala,35-39 years (HE),105.0,115.0,103.0
Vaala,40-44 years (HE),135.0,124.0,127.0
Vaala,45-49 years (HE),220.0,195.0,183.0
Vaala,50-54 years (HE),276.0,276.0,252.0
Vaala,55-59 years (HE),303.0,289.0,290.0
Vaala,60-64 years (HE),299.0,299.0,306.0
Vaala,65-69 years (HE),269.0,297.0,299.0
Vaala,70-74 years (HE),214.0,213.0,226.0
Vaala,75-79 years (HE),186.0,179.0,168.0
Vaala,80-84 years (HE),155.0,164.0,155.0
Vaala,85 years or over (HE),113.0,118.0,132.0
Vaala,"Aged 18 or over, total (KO)",2642.0,2614.0,2574.0
Vaala,Basic level studies (KO),957.0,907.0,883.0
Vaala,"With education, total (KO)",1685.0,1707.0,1691.0
Vaala,Matriculation examination (KO),85.0,76.0,67.0
Vaala,Vocational diploma (KO),1380.0,1405.0,1401.0
Vaala,Academic degree - Lower level university degree (KO),136.0,143.0,140.0
Vaala,Academic degree - Higher level university degree (KO),84.0,83.0,83.0
Vaala,"Aged 18 or over, total (HR)",2642.0,2614.0,2574.0
Vaala,Average income of inhabitants (HR),18962.0,19313.0,19754.0
Vaala,Median income of inhabitants (HR),16698.0,16930.0,17109.0
Vaala,Inhabitants belonging to the lowest income category (HR),654.0,648.0,629.0
Vaala,Inhabitants belonging to the middle income category (HR),1713.0,1691.0,1678.0
Vaala,Inhabitants belonging to the highest income category (HR),275.0,275.0,267.0
Vaala,Accumulated purchasing power of inhabitants (HR),50097084.0,50484152.0,50846239.0
Vaala,"Households, total (TE)",1581.0,1576.0,1560.0
Vaala,Average size of households (TE),2.0,2.0,1.9
Vaala,Average floor area per person (TE),44.4,45.1,45.8
Vaala,One-person households (TE),705.0,705.0,701.0
Vaala,Young one-person households (TE),48.0,47.0,47.0
Vaala,Young couples without children (TE),20.0,22.0,19.0
Vaala,Households with children (TE),252.0,242.0,232.0
Vaala,Households with small children (TE),60.0,53.0,56.0
Vaala,Households with children under school age (TE),104.0,99.0,98.0
Vaala,Households with school-age children (TE),129.0,120.0,117.0
Vaala,Households with teenagers (TE),137.0,126.0,118.0
Vaala,One-parent households with children (TE),42.0,49.0,57.0
Vaala,Adult households (TE),647.0,621.0,601.0
Vaala,Pensioner households (TE),692.0,723.0,732.0
Vaala,Households living in owner-occupied dwellings (TE),1184.0,1177.0,1157.0
Vaala,Households living in rented dwellings (TE),338.0,347.0,347.0
Vaala,Households living in other dwellings (TE),59.0,52.0,56.0
Vaala,"Households, total (TR)",1581.0,1576.0,1560.0
Vaala,Average income of households (TR),31609.0,32000.0,32378.0
Vaala,Median income of households (TR),26285.0,26682.0,26558.0
Vaala,Households belonging to the lowest income category (TR),556.0,548.0,536.0
Vaala,Households belonging to the middle income category (TR),893.0,885.0,880.0
Vaala,Households belonging to the highest income category (TR),132.0,143.0,144.0
Vaala,Accumulated purchasing power of households (TR),49973874.0,50432006.0,50509206.0
Vaala,Free-time residences (RA),1675.0,1680.0,1674.0
Vaala,"Buildings, total (RA)",1895.0,1917.0,1913.0
Vaala,Other buildings (RA),273.0,280.0,280.0
Vaala,Residential buildings (RA),1622.0,1637.0,1633.0
Vaala,Dwellings (RA),2019.0,1904.0,1877.0
Vaala,Average floor area per dwelling (RA),84.9,85.4,85.5
Vaala,Dwellings in small houses (RA),1828.0,1704.0,1688.0
Vaala,Dwellings in blocks of flats (RA),97.0,102.0,90.0
Vaala,Other dwellings (RA),94.0,98.0,99.0
Vaala,"Workplaces, total (TP)",938.0,908.0,890.0
Vaala,Primary production (TP),171.0,157.0,152.0
Vaala,Processing (TP),126.0,126.0,130.0
Vaala,Services (TP),630.0,610.0,592.0
Vaala,"A Agriculture, forestry and fishing (TP)",171.0,157.0,152.0
Vaala,B Mining and quarrying (TP),5.0,4.0,3.0
Vaala,C Manufacturing (TP),52.0,57.0,57.0
Vaala,"D Electricity, gas, steam and air conditioning supply (TP)",2.0,0.0,1.0
Vaala,"E Water supply; sewerage, waste management and remediation activities (TP)",3.0,3.0,5.0
Vaala,F Construction (TP),64.0,62.0,64.0
Vaala,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),81.0,91.0,94.0
Vaala,H Transportation and storage (TP),37.0,32.0,29.0
Vaala,I Accommodation and food service activities (TP),25.0,30.0,27.0
Vaala,J Information and communication (TP),3.0,2.0,3.0
Vaala,K Financial and insurance activities (TP),4.0,3.0,4.0
Vaala,L Real estate activities (TP),1.0,2.0,3.0
Vaala,"M Professional, scientific and technical activities (TP)",16.0,11.0,15.0
Vaala,N Administrative and support service activities (TP),47.0,40.0,39.0
Vaala,O Public administration and defence; compulsory social security (TP),120.0,108.0,107.0
Vaala,P Education (TP),56.0,56.0,52.0
Vaala,Q Human health and social work activities (TP),199.0,197.0,188.0
Vaala,"R Arts, entertainment and recreation (TP)",6.0,6.0,4.0
Vaala,S Other service activities (TP),32.0,28.0,25.0
Vaala,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),3.0,4.0,2.0
Vaala,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Vaala,X Industry unknown (TP),11.0,15.0,16.0
Vaala,"Inhabitants, total (PT)",3193.0,3139.0,3074.0
Vaala,Employed (PT),983.0,951.0,948.0
Vaala,Unemployed (PT),265.0,249.0,233.0
Vaala,Children aged 0 to 14 (PT),427.0,406.0,394.0
Vaala,Students (PT),195.0,184.0,162.0
Vaala,Pensioners (PT),1247.0,1261.0,1263.0
Vaala,Others (PT),76.0,88.0,74.0
Ylivieska,"Inhabitants, total (HE)",14748.0,14976.0,15039.0
Ylivieska,Males (HE),7395.0,7508.0,7548.0
Ylivieska,Females (HE),7353.0,7468.0,7491.0
Ylivieska,Average age of inhabitants (HE),38.0,38.0,39.0
Ylivieska,0-2 years (HE),696.0,731.0,691.0
Ylivieska,3-6 years (HE),872.0,910.0,914.0
Ylivieska,7-12 years (HE),1176.0,1219.0,1238.0
Ylivieska,13-15 years (HE),554.0,551.0,578.0
Ylivieska,16-17 years (HE),348.0,354.0,351.0
Ylivieska,18-19 years (HE),405.0,364.0,327.0
Ylivieska,20-24 years (HE),1047.0,1078.0,1012.0
Ylivieska,25-29 years (HE),1089.0,1091.0,1111.0
Ylivieska,30-34 years (HE),1037.0,1079.0,1086.0
Ylivieska,35-39 years (HE),819.0,864.0,897.0
Ylivieska,40-44 years (HE),688.0,695.0,718.0
Ylivieska,45-49 years (HE),745.0,748.0,707.0
Ylivieska,50-54 years (HE),880.0,836.0,834.0
Ylivieska,55-59 years (HE),1029.0,995.0,975.0
Ylivieska,60-64 years (HE),973.0,957.0,973.0
Ylivieska,65-69 years (HE),784.0,861.0,896.0
Ylivieska,70-74 years (HE),518.0,522.0,594.0
Ylivieska,75-79 years (HE),471.0,485.0,470.0
Ylivieska,80-84 years (HE),307.0,324.0,343.0
Ylivieska,85 years or over (HE),310.0,312.0,324.0
Ylivieska,"Aged 18 or over, total (KO)",11102.0,11211.0,11267.0
Ylivieska,Basic level studies (KO),2755.0,2689.0,2615.0
Ylivieska,"With education, total (KO)",8347.0,8522.0,8652.0
Ylivieska,Matriculation examination (KO),567.0,555.0,507.0
Ylivieska,Vocational diploma (KO),5935.0,6033.0,6101.0
Ylivieska,Academic degree - Lower level university degree (KO),1274.0,1340.0,1430.0
Ylivieska,Academic degree - Higher level university degree (KO),571.0,594.0,614.0
Ylivieska,"Aged 18 or over, total (HR)",11102.0,11211.0,11267.0
Ylivieska,Average income of inhabitants (HR),21515.0,22199.0,22069.0
Ylivieska,Median income of inhabitants (HR),19882.0,20505.0,20489.0
Ylivieska,Inhabitants belonging to the lowest income category (HR),2121.0,2017.0,2036.0
Ylivieska,Inhabitants belonging to the middle income category (HR),7360.0,7430.0,7557.0
Ylivieska,Inhabitants belonging to the highest income category (HR),1621.0,1764.0,1674.0
Ylivieska,Accumulated purchasing power of inhabitants (HR),238864773.0,248875763.0,248650653.0
Ylivieska,"Households, total (TE)",6559.0,6673.0,6763.0
Ylivieska,Average size of households (TE),2.2,2.2,2.2
Ylivieska,Average floor area per person (TE),40.1,40.1,40.4
Ylivieska,One-person households (TE),2563.0,2633.0,2719.0
Ylivieska,Young one-person households (TE),793.0,794.0,816.0
Ylivieska,Young couples without children (TE),339.0,371.0,349.0
Ylivieska,Households with children (TE),1687.0,1710.0,1698.0
Ylivieska,Households with small children (TE),590.0,596.0,584.0
Ylivieska,Households with children under school age (TE),969.0,991.0,980.0
Ylivieska,Households with school-age children (TE),750.0,773.0,801.0
Ylivieska,Households with teenagers (TE),624.0,637.0,647.0
Ylivieska,One-parent households with children (TE),252.0,261.0,266.0
Ylivieska,Adult households (TE),3165.0,3158.0,3180.0
Ylivieska,Pensioner households (TE),1723.0,1818.0,1900.0
Ylivieska,Households living in owner-occupied dwellings (TE),4733.0,4791.0,4812.0
Ylivieska,Households living in rented dwellings (TE),1699.0,1776.0,1849.0
Ylivieska,Households living in other dwellings (TE),127.0,106.0,102.0
Ylivieska,"Households, total (TR)",6559.0,6673.0,6763.0
Ylivieska,Average income of households (TR),36357.0,37271.0,36721.0
Ylivieska,Median income of households (TR),31296.0,31875.0,31467.0
Ylivieska,Households belonging to the lowest income category (TR),1810.0,1702.0,1783.0
Ylivieska,Households belonging to the middle income category (TR),3966.0,4125.0,4173.0
Ylivieska,Households belonging to the highest income category (TR),783.0,846.0,807.0
Ylivieska,Accumulated purchasing power of households (TR),238462312.0,248707273.0,248343150.0
Ylivieska,Free-time residences (RA),257.0,260.0,260.0
Ylivieska,"Buildings, total (RA)",4774.0,4859.0,4923.0
Ylivieska,Other buildings (RA),551.0,562.0,584.0
Ylivieska,Residential buildings (RA),4223.0,4297.0,4339.0
Ylivieska,Dwellings (RA),7353.0,7434.0,7550.0
Ylivieska,Average floor area per dwelling (RA),86.6,86.5,86.3
Ylivieska,Dwellings in small houses (RA),5214.0,5226.0,5279.0
Ylivieska,Dwellings in blocks of flats (RA),1991.0,2045.0,2110.0
Ylivieska,Other dwellings (RA),148.0,163.0,161.0
Ylivieska,"Workplaces, total (TP)",6291.0,6218.0,6330.0
Ylivieska,Primary production (TP),204.0,191.0,187.0
Ylivieska,Processing (TP),1396.0,1301.0,1337.0
Ylivieska,Services (TP),4624.0,4659.0,4739.0
Ylivieska,"A Agriculture, forestry and fishing (TP)",204.0,191.0,187.0
Ylivieska,B Mining and quarrying (TP),3.0,2.0,0.0
Ylivieska,C Manufacturing (TP),896.0,828.0,878.0
Ylivieska,"D Electricity, gas, steam and air conditioning supply (TP)",18.0,17.0,17.0
Ylivieska,"E Water supply; sewerage, waste management and remediation activities (TP)",56.0,54.0,51.0
Ylivieska,F Construction (TP),423.0,400.0,391.0
Ylivieska,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),1156.0,1189.0,1162.0
Ylivieska,H Transportation and storage (TP),358.0,341.0,328.0
Ylivieska,I Accommodation and food service activities (TP),150.0,172.0,161.0
Ylivieska,J Information and communication (TP),114.0,79.0,127.0
Ylivieska,K Financial and insurance activities (TP),94.0,89.0,85.0
Ylivieska,L Real estate activities (TP),27.0,35.0,32.0
Ylivieska,"M Professional, scientific and technical activities (TP)",271.0,259.0,302.0
Ylivieska,N Administrative and support service activities (TP),273.0,315.0,338.0
Ylivieska,O Public administration and defence; compulsory social security (TP),382.0,371.0,365.0
Ylivieska,P Education (TP),556.0,522.0,500.0
Ylivieska,Q Human health and social work activities (TP),1002.0,1049.0,1095.0
Ylivieska,"R Arts, entertainment and recreation (TP)",68.0,54.0,55.0
Ylivieska,S Other service activities (TP),152.0,162.0,163.0
Ylivieska,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),21.0,22.0,26.0
Ylivieska,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Ylivieska,X Industry unknown (TP),67.0,67.0,67.0
Ylivieska,"Inhabitants, total (PT)",14748.0,14976.0,15039.0
Ylivieska,Employed (PT),5979.0,5909.0,5891.0
Ylivieska,Unemployed (PT),857.0,958.0,973.0
Ylivieska,Children aged 0 to 14 (PT),3122.0,3230.0,3225.0
Ylivieska,Students (PT),1208.0,1204.0,1162.0
Ylivieska,Pensioners (PT),3198.0,3287.0,3406.0
Ylivieska,Others (PT),384.0,388.0,382.0
Hyrynsalmi,"Inhabitants, total (HE)",2565.0,2490.0,2422.0
Hyrynsalmi,Males (HE),1321.0,1285.0,1260.0
Hyrynsalmi,Females (HE),1244.0,1205.0,1162.0
Hyrynsalmi,Average age of inhabitants (HE),52.0,52.0,53.0
Hyrynsalmi,0-2 years (HE),35.0,42.0,45.0
Hyrynsalmi,3-6 years (HE),58.0,56.0,50.0
Hyrynsalmi,7-12 years (HE),113.0,104.0,92.0
Hyrynsalmi,13-15 years (HE),64.0,66.0,62.0
Hyrynsalmi,16-17 years (HE),45.0,33.0,43.0
Hyrynsalmi,18-19 years (HE),71.0,57.0,36.0
Hyrynsalmi,20-24 years (HE),97.0,88.0,88.0
Hyrynsalmi,25-29 years (HE),71.0,74.0,77.0
Hyrynsalmi,30-34 years (HE),70.0,69.0,71.0
Hyrynsalmi,35-39 years (HE),76.0,66.0,64.0
Hyrynsalmi,40-44 years (HE),104.0,92.0,84.0
Hyrynsalmi,45-49 years (HE),185.0,174.0,151.0
Hyrynsalmi,50-54 years (HE),207.0,207.0,206.0
Hyrynsalmi,55-59 years (HE),282.0,248.0,240.0
Hyrynsalmi,60-64 years (HE),284.0,292.0,282.0
Hyrynsalmi,65-69 years (HE),235.0,250.0,259.0
Hyrynsalmi,70-74 years (HE),184.0,191.0,186.0
Hyrynsalmi,75-79 years (HE),157.0,158.0,157.0
Hyrynsalmi,80-84 years (HE),122.0,119.0,125.0
Hyrynsalmi,85 years or over (HE),105.0,104.0,104.0
Hyrynsalmi,"Aged 18 or over, total (KO)",2250.0,2189.0,2130.0
Hyrynsalmi,Basic level studies (KO),899.0,846.0,801.0
Hyrynsalmi,"With education, total (KO)",1351.0,1343.0,1329.0
Hyrynsalmi,Matriculation examination (KO),46.0,40.0,35.0
Hyrynsalmi,Vocational diploma (KO),1155.0,1150.0,1141.0
Hyrynsalmi,Academic degree - Lower level university degree (KO),99.0,105.0,100.0
Hyrynsalmi,Academic degree - Higher level university degree (KO),51.0,48.0,53.0
Hyrynsalmi,"Aged 18 or over, total (HR)",2250.0,2189.0,2130.0
Hyrynsalmi,Average income of inhabitants (HR),18032.0,18426.0,18501.0
Hyrynsalmi,Median income of inhabitants (HR),15698.0,15997.0,16455.0
Hyrynsalmi,Inhabitants belonging to the lowest income category (HR),625.0,590.0,564.0
Hyrynsalmi,Inhabitants belonging to the middle income category (HR),1434.0,1426.0,1408.0
Hyrynsalmi,Inhabitants belonging to the highest income category (HR),191.0,173.0,158.0
Hyrynsalmi,Accumulated purchasing power of inhabitants (HR),40572874.0,40333916.0,39407035.0
Hyrynsalmi,"Households, total (TE)",1282.0,1257.0,1239.0
Hyrynsalmi,Average size of households (TE),2.0,1.9,1.9
Hyrynsalmi,Average floor area per person (TE),46.0,46.7,47.8
Hyrynsalmi,One-person households (TE),534.0,513.0,529.0
Hyrynsalmi,Young one-person households (TE),35.0,35.0,34.0
Hyrynsalmi,Young couples without children (TE),16.0,14.0,10.0
Hyrynsalmi,Households with children (TE),178.0,163.0,162.0
Hyrynsalmi,Households with small children (TE),28.0,35.0,39.0
Hyrynsalmi,Households with children under school age (TE),68.0,66.0,63.0
Hyrynsalmi,Households with school-age children (TE),80.0,68.0,67.0
Hyrynsalmi,Households with teenagers (TE),90.0,76.0,81.0
Hyrynsalmi,One-parent households with children (TE),15.0,20.0,21.0
Hyrynsalmi,Adult households (TE),534.0,510.0,486.0
Hyrynsalmi,Pensioner households (TE),580.0,592.0,600.0
Hyrynsalmi,Households living in owner-occupied dwellings (TE),974.0,964.0,961.0
Hyrynsalmi,Households living in rented dwellings (TE),256.0,241.0,223.0
Hyrynsalmi,Households living in other dwellings (TE),52.0,52.0,55.0
Hyrynsalmi,"Households, total (TR)",1282.0,1257.0,1239.0
Hyrynsalmi,Average income of households (TR),31001.0,31511.0,31122.0
Hyrynsalmi,Median income of households (TR),26845.0,27567.0,26592.0
Hyrynsalmi,Households belonging to the lowest income category (TR),488.0,457.0,465.0
Hyrynsalmi,Households belonging to the middle income category (TR),692.0,696.0,679.0
Hyrynsalmi,Households belonging to the highest income category (TR),102.0,104.0,95.0
Hyrynsalmi,Accumulated purchasing power of households (TR),39743644.0,39609080.0,38559747.0
Hyrynsalmi,Free-time residences (RA),678.0,691.0,694.0
Hyrynsalmi,"Buildings, total (RA)",1440.0,1451.0,1453.0
Hyrynsalmi,Other buildings (RA),186.0,188.0,188.0
Hyrynsalmi,Residential buildings (RA),1254.0,1263.0,1265.0
Hyrynsalmi,Dwellings (RA),1611.0,1528.0,1519.0
Hyrynsalmi,Average floor area per dwelling (RA),85.7,86.3,86.6
Hyrynsalmi,Dwellings in small houses (RA),1428.0,1342.0,1333.0
Hyrynsalmi,Dwellings in blocks of flats (RA),142.0,138.0,138.0
Hyrynsalmi,Other dwellings (RA),41.0,48.0,48.0
Hyrynsalmi,"Workplaces, total (TP)",631.0,625.0,614.0
Hyrynsalmi,Primary production (TP),112.0,107.0,88.0
Hyrynsalmi,Processing (TP),72.0,60.0,66.0
Hyrynsalmi,Services (TP),443.0,448.0,452.0
Hyrynsalmi,"A Agriculture, forestry and fishing (TP)",112.0,107.0,88.0
Hyrynsalmi,B Mining and quarrying (TP),4.0,2.0,4.0
Hyrynsalmi,C Manufacturing (TP),14.0,13.0,11.0
Hyrynsalmi,"D Electricity, gas, steam and air conditioning supply (TP)",0.0,0.0,0.0
Hyrynsalmi,"E Water supply; sewerage, waste management and remediation activities (TP)",4.0,4.0,4.0
Hyrynsalmi,F Construction (TP),50.0,41.0,47.0
Hyrynsalmi,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),48.0,56.0,58.0
Hyrynsalmi,H Transportation and storage (TP),79.0,78.0,76.0
Hyrynsalmi,I Accommodation and food service activities (TP),28.0,26.0,24.0
Hyrynsalmi,J Information and communication (TP),0.0,0.0,0.0
Hyrynsalmi,K Financial and insurance activities (TP),3.0,2.0,6.0
Hyrynsalmi,L Real estate activities (TP),9.0,10.0,9.0
Hyrynsalmi,"M Professional, scientific and technical activities (TP)",14.0,15.0,13.0
Hyrynsalmi,N Administrative and support service activities (TP),23.0,26.0,24.0
Hyrynsalmi,O Public administration and defence; compulsory social security (TP),39.0,37.0,31.0
Hyrynsalmi,P Education (TP),34.0,34.0,36.0
Hyrynsalmi,Q Human health and social work activities (TP),126.0,123.0,134.0
Hyrynsalmi,"R Arts, entertainment and recreation (TP)",14.0,15.0,14.0
Hyrynsalmi,S Other service activities (TP),19.0,20.0,19.0
Hyrynsalmi,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),7.0,6.0,8.0
Hyrynsalmi,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Hyrynsalmi,X Industry unknown (TP),4.0,10.0,8.0
Hyrynsalmi,"Inhabitants, total (PT)",2565.0,2490.0,2422.0
Hyrynsalmi,Employed (PT),809.0,772.0,740.0
Hyrynsalmi,Unemployed (PT),206.0,222.0,218.0
Hyrynsalmi,Children aged 0 to 14 (PT),248.0,242.0,236.0
Hyrynsalmi,Students (PT),139.0,121.0,100.0
Hyrynsalmi,Pensioners (PT),1094.0,1073.0,1076.0
