"12bg -- Employment and hours worked by area, annually, 2000-2021*",,,,,,,,,
,,,,,,,,,
Area,Transaction,Industry,Sector,2015 Original series,2016 Original series,2017 Original series,2018 Original series,2019 Original series,2020 Original series
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",19-22 Chemical industry,S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",23 Manufacture of other non-metallic mineral products,S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",24-30 Metal industry,S1 Total economy,0.405,0.395,0.439,0.445,0.454,0.483
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)","24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)","26, 27 Manufacture of electrical and electronic products",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",28 Manufacture of machinery and equipment n.e.c.,S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)","29, 30 Manufacture of transport equipment",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)","31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)","05-09, 13-15, 19-23, 31-39 Other industry",S1 Total economy,0.362,0.307,0.298,0.333,0.301,0.327
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)","D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",F Construction (41-43),S1 Total economy,0.38,0.47,0.466,0.485,0.393,0.423
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",G-T Services (45-98),S1 Total economy,3.035,2.987,2.481,2.6,2.693,2.641
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),S1 Total economy,0.397,0.406,0.383,0.402,0.416,0.378
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",H Transportation and storage (49-53),S1 Total economy,0.299,0.294,0.281,0.275,0.269,0.263
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",I Accommodation and food service activities (55-56),S1 Total economy,0.08,0.077,0.114,0.121,0.09,0.075
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",J Information and communication (58-63),S1 Total economy,0.018,0.025,0.02,0.024,0.022,0.024
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",K Financial and insurance activities (64-66),S1 Total economy,0.062,0.044,0.045,0.028,0.041,0.03
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)","681, 68209, 683, M, N Real estate activities; Professional, scientific and technical activities;  Office administrative and other",S1 Total economy,0.18,0.184,0.196,0.259,0.215,0.231
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)","681, 68209, 683 Other real estate activities",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)","68201, 68202 Letting and operation of dwellings",S1 Total economy,0.006,0.005,0.005,0.005,0.005,0.004
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)","M Professional, scientific and technical activities (69-75)",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",N Administrative and support service activities (77-82),S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",O Public administration and defence; compulsory social security (84),S1 Total economy,0.283,0.308,0.194,0.203,0.197,0.203
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",P Education (85),S1 Total economy,0.491,0.496,0.421,0.444,0.439,0.437
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",Q Human health and social work activities (86-88),S1 Total economy,0.93,0.894,0.572,0.597,0.747,0.753
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)","R, S Other service activities (90-96)",S1 Total economy,0.185,0.175,0.17,0.171,0.183,0.173
SK175 Haapavesi-Siikalatva,"E1 Employment, domestic (1 000 persons)",T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),S1 Total economy,0.104,0.08,0.08,0.072,0.07,0.068
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","A Agriculture, forestry and fishing (01-03)",S1 Total economy,2.541,2.375,2.274,2.177,2.265,2.433
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","01 Crop and animal production, hunting and related service activities",S1 Total economy,1.981,1.818,1.738,1.614,1.686,1.856
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","02, 03 Forestry; Fishing",S1 Total economy,0.56,0.558,0.536,0.563,0.579,0.576
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",B-F Secondary production (05-43),S1 Total economy,3.511,3.62,3.593,3.709,3.593,3.651
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",B Mining and quarrying (05-09),S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",10-12 Food industry etc.,S1 Total economy,0.618,0.548,0.52,0.479,0.512,0.512
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","13-15 Textile, clothing and leather industry",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","16-18 Manufacture of wood products, paper and paper products; printing and reproduction of recorded media",S1 Total economy,0.859,0.946,0.945,0.948,1.018,0.802
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","17, 18 Paper industry; Printing",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",19-22 Chemical industry,S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",23 Manufacture of other non-metallic mineral products,S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",24-30 Metal industry,S1 Total economy,0.616,0.586,0.64,0.665,0.694,0.724
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","26, 27 Manufacture of electrical and electronic products",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",28 Manufacture of machinery and equipment n.e.c.,S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","29, 30 Manufacture of transport equipment",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","05-09, 13-15, 19-23, 31-39 Other industry",S1 Total economy,0.572,0.502,0.502,0.531,0.487,0.53
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",F Construction (41-43),S1 Total economy,0.847,1.038,0.985,1.086,0.883,1.084
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",G-T Services (45-98),S1 Total economy,4.574,4.513,3.77,3.979,4.067,3.981
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),S1 Total economy,0.621,0.624,0.594,0.633,0.644,0.581
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",H Transportation and storage (49-53),S1 Total economy,0.527,0.513,0.512,0.494,0.483,0.455
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",I Accommodation and food service activities (55-56),S1 Total economy,0.153,0.139,0.205,0.209,0.148,0.122
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",J Information and communication (58-63),S1 Total economy,0.03,0.039,0.03,0.039,0.036,0.04
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",K Financial and insurance activities (64-66),S1 Total economy,0.074,0.066,0.068,0.054,0.061,0.053
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","681, 68209, 683, M, N Real estate activities; Professional, scientific and technical activities;  Office administrative and other",S1 Total economy,0.291,0.291,0.291,0.394,0.317,0.349
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","681, 68209, 683 Other real estate activities",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","68201, 68202 Letting and operation of dwellings",S1 Total economy,0.01,0.008,0.008,0.008,0.008,0.007
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","M Professional, scientific and technical activities (69-75)",S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",N Administrative and support service activities (77-82),S1 Total economy,...,...,...,...,...,...
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",O Public administration and defence; compulsory social security (84),S1 Total economy,0.422,0.453,0.29,0.303,0.297,0.321
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",P Education (85),S1 Total economy,0.623,0.638,0.542,0.617,0.622,0.619
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",Q Human health and social work activities (86-88),S1 Total economy,1.408,1.367,0.867,0.883,1.115,1.101
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)","R, S Other service activities (90-96)",S1 Total economy,0.272,0.265,0.254,0.247,0.242,0.243
SK175 Haapavesi-Siikalatva,"E2 Hours worked, domestic (1 000 000 h)",T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),S1 Total economy,0.143,0.109,0.11,0.099,0.093,0.09
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","A Agriculture, forestry and fishing (01-03)",S1 Total economy,1.966,1.779,1.764,1.657,1.673,1.763
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","01 Crop and animal production, hunting and related service activities",S1 Total economy,1.694,1.506,1.479,1.351,1.347,1.444
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","02, 03 Forestry; Fishing",S1 Total economy,0.271,0.274,0.285,0.306,0.327,0.319
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",B-F Secondary production (05-43),S1 Total economy,3.225,3.127,3.198,3.331,3.223,3.297
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",B Mining and quarrying (05-09),S1 Total economy,...,...,...,...,...,...
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",10-12 Food industry etc.,S1 Total economy,0.035,0.034,0.042,0.033,0.031,0.029
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","13-15 Textile, clothing and leather industry",S1 Total economy,...,...,...,...,...,...
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","16-18 Manufacture of wood products, paper and paper products; printing and reproduction of recorded media",S1 Total economy,0.632,0.488,0.464,0.48,0.473,0.498
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",S1 Total economy,...,...,...,...,...,...
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","17, 18 Paper industry; Printing",S1 Total economy,...,...,...,...,...,...
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",19-22 Chemical industry,S1 Total economy,...,...,...,...,...,...
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",23 Manufacture of other non-metallic mineral products,S1 Total economy,...,...,...,...,...,...
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",24-30 Metal industry,S1 Total economy,0.659,0.644,0.685,0.759,0.803,0.743
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",S1 Total economy,...,...,...,...,...,...
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","26, 27 Manufacture of electrical and electronic products",S1 Total economy,...,...,...,...,...,...
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",28 Manufacture of machinery and equipment n.e.c.,S1 Total economy,...,...,...,...,...,...
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","29, 30 Manufacture of transport equipment",S1 Total economy,...,...,...,...,...,...
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",S1 Total economy,...,...,...,...,...,...
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","05-09, 13-15, 19-23, 31-39 Other industry",S1 Total economy,0.916,0.894,0.905,0.924,0.894,0.881
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",S1 Total economy,...,...,...,...,...,...
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",F Construction (41-43),S1 Total economy,0.983,1.067,1.102,1.136,1.022,1.146
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",G-T Services (45-98),S1 Total economy,6.037,6.036,6.066,6.023,6.109,5.957
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),S1 Total economy,0.985,0.932,0.924,0.935,0.91,0.89
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",H Transportation and storage (49-53),S1 Total economy,0.492,0.494,0.493,0.511,0.492,0.485
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",I Accommodation and food service activities (55-56),S1 Total economy,0.242,0.252,0.258,0.249,0.264,0.251
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",J Information and communication (58-63),S1 Total economy,0.043,0.047,0.06,0.057,0.054,0.054
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",K Financial and insurance activities (64-66),S1 Total economy,0.132,0.128,0.108,0.07,0.103,0.095
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","681, 68209, 683, M, N Real estate activities; Professional, scientific and technical activities;  Office administrative and other",S1 Total economy,0.469,0.418,0.419,0.437,0.449,0.489
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","681, 68209, 683 Other real estate activities",S1 Total economy,...,...,...,...,...,...
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","68201, 68202 Letting and operation of dwellings",S1 Total economy,0.013,0.014,0.013,0.011,0.011,0.01
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)","M Professional, scientific and technical activities (69-75)",S1 Total economy,...,...,...,...,...,...
SK176 Nivala-Haapajärvi,"E1 Employment, domestic (1 000 persons)",N Administrative and support service activities (77-82),S1 Total economy,...,...,...,...,...,...
